year,start station name,start station latitude,start station longitude,avg trip duration,total trips
2019,11 Ave & W 27 St,40.751396,-74.00522600000001,957.4797099087353,24544
2019,11 Ave & W 41 St,40.76030096,-73.99884222,935.2533941236069,19740
2019,11 Ave & W 59 St,40.771496710544405,-73.99046033620834,1081.0409831598452,18349
2019,11 St & 35 Ave,40.76274420000001,-73.9391141,815.59375,512
2019,11 St & 43 Ave,40.7519071,-73.94791190000001,1888.440463645943,949
2019,12 Ave & W 125 St,40.818298999999996,-73.96040500000001,1677.3407407407408,135
2019,12 Ave & W 40 St,40.76087502,-74.00277668,1337.4673173974797,33091
2019,12 St & 4 Ave,40.668603000000004,-73.99043940000001,2071.7642679900746,1209
2019,14 St & 5 Ave,40.666287,-73.98895053,920.1495490981964,3992
2019,14 St & 7 Ave,40.663779,-73.98396846,829.3663987945756,3982
2019,19 St & 24 Ave,40.777455200000006,-73.9225403,828.2523012552301,2390
2019,2 Ave & 36 St - Citi Bike HQ at Industry City,40.65708866668485,-74.00870203971863,1936.4333142530052,1747
2019,2 Ave & 9 St,40.6724811,-73.99331394,816.1494252873563,522
2019,2 Ave & E 104 St,40.789210499999996,-73.94370784,815.7540118707408,4549
2019,2 Ave & E 122 St,40.8006721,-73.9349,1507.0587601078166,1855
2019,2 Ave & E 31 St,40.74290902,-73.97706058,900.622754491018,21710
2019,2 Ave & E 72 St,40.7687620293096,-73.95840793848038,806.7296730930427,9544
2019,2 Ave & E 96 St,40.7839636,-73.94716729999999,793.1708867945952,8807
2019,2 Ave & E 99 St,40.786258600000004,-73.94552579,804.0414364640884,2896
2019,21 St & 31 Dr,40.7659,-73.930819,1279.5182325182325,2331
2019,21 St & 36 Ave,40.760185299999996,-73.9362726,894.3960396039604,606
2019,21 St & 38 Ave,40.7576314,-73.9391224,1157.311475409836,610
2019,21 St & 43 Ave,40.75052534,-73.94594845,823.8750817527796,1529
2019,21 St & Hoyt Ave S,40.774645,-73.92370600000001,865.0314465408806,1272
2019,21 St & Queens Plaza North,40.75325964,-73.94335788,904.6374821173105,3495
2019,23 Ave & 27 St,40.776165,-73.9153175,768.1899293286219,1132
2019,24 Ave & 26 St,40.774591,-73.918544,617.287338501292,1935
2019,24 Ave & 29 St,40.7729,-73.91614200000001,1071.314663310258,1589
2019,24 St & 41 Ave,40.752708500000004,-73.9397405,831.3905519176801,2138
2019,27 Ave & 3 St,40.77485,-73.9342,1091.1795918367347,245
2019,27 Ave & 4 St,40.7747175,-73.93378940000001,3378.382716049383,405
2019,27 Ave & 9 St,40.7739825,-73.93091340000001,843.803861003861,1295
2019,27 St & Hunter St,40.7485,-73.941275,892.6774193548387,2635
2019,28 Ave & 35 St,40.7671,-73.9169858,1143.3521062271063,2184
2019,28 Ave & 44 St,40.76408932350689,-73.9106512069702,631.0776231263384,1868
2019,28 St & 36 Ave,40.757186,-73.93271899999999,759.5524429967427,1535
2019,28 St & 38 Ave,40.754876,-73.934326,883.6910928616551,1583
2019,28 St & 41 Ave,40.751047,-73.93796999999999,879.292550439731,3866
2019,3 Ave & 14 St,40.6685455,-73.99333264,1316.8444331469243,1967
2019,3 Ave & Carroll St,40.677027,-73.9865,821.0051395007342,1362
2019,3 Ave & E 100 St,40.787721399999995,-73.94728331,1077.1368483412323,1688
2019,3 Ave & E 112 St,40.795508,-73.94160600000001,1050.2327806122448,1568
2019,3 Ave & E 62 St,40.76312584,-73.96526895,851.4411829618185,9062
2019,3 Ave & E 71 St,40.76873687,-73.96119945,1664.303841991342,3696
2019,3 Ave & E 72 St,40.7699426,-73.96060712,840.9413680781759,3991
2019,3 Ave & E 95 St,40.784596798848916,-73.94968539476396,819.1627554882665,2642
2019,3 Ave & Schermerhorn St,40.68683208,-73.9796772,891.3648695652174,5750
2019,3 St & 3 Ave,40.675070500000004,-73.98775226,742.5737122557726,4504
2019,3 St & 7 Ave,40.67038370000001,-73.97839676,755.9450891007045,4826
2019,3 St & Hoyt St,40.6777287,-73.99364123,701.6626139817629,2303
2019,3 St & Prospect Park West,40.668132,-73.97363831,1072.013027194268,6141
2019,30 Ave & 21 St,40.77037429999999,-73.9286078,753.4029733959311,1278
2019,31 Ave & 14 St,40.7682,-73.9322662,715.635993485342,1228
2019,31 Ave & 30 St,40.7647,-73.9240312,1169.9241558441558,1925
2019,31 Ave & 34 St,40.763154,-73.920827,914.7037404832837,3021
2019,31 Ave & Crescent St,40.765834600000005,-73.9265474,769.7472979927946,1943
2019,31 Ave & Steinway St,40.76129389728909,-73.916916847229,1411.6443074691806,2758
2019,31 St & 23 Ave,40.7747878,-73.91255509999999,961.7767598842815,6222
2019,31 St & 35 Ave,40.75820464696758,-73.92832159996033,478.0904977375566,221
2019,31 St & Astoria Blvd,40.76991760000001,-73.91840570000001,691.556270096463,2488
2019,31 St & Broadway,40.761584,-73.925921,692.9215865472491,5471
2019,31 St & Hoyt Ave N,40.771152799999996,-73.9170074,1162.0196399345336,1222
2019,31 St & Newtown Ave,40.7675487799971,-73.92093345522879,965.9094053697908,6071
2019,31 St & Northern Blvd,40.75186951421875,-73.93349289894103,1067.973768394114,1563
2019,31 St & Thomson Ave,40.74469738,-73.93540375,1302.200436919716,1831
2019,34 Ave & 13 St,40.763875299999995,-73.9364848,687.1891891891892,740
2019,34 Ave & 21 St,40.762813799999996,-73.9342862,797.2135289323553,1227
2019,34 Ave & 38 St,40.756913,-73.921631,769.0434782608696,4991
2019,34 St & 35 Ave,40.756933200000006,-73.92622309999999,667.2866161616162,1584
2019,35 Ave & 10 St,40.763154819103725,-73.93985509872438,734.2057416267943,1463
2019,35 Ave & 37 St,40.7557327,-73.92366109999999,841.2128712871287,2222
2019,35 St & 34 Ave,40.7580583,-73.92427509999999,813.9254143646409,1448
2019,35 St & Broadway,40.760339,-73.9222427,681.1580882352941,1904
2019,36 Ave & 10 St,40.7614376,-73.9411265,1087.6701777485187,1519
2019,36 Ave & 31 St,40.75651272984955,-73.92957486212252,867.7118491921005,2228
2019,37 Ave & 35 St,40.7531106,-73.9279917,953.008,1500
2019,37 St & 24 Ave,40.7701477,-73.9120938,847.5688715953307,1285
2019,39 St & 2 Ave - Citi Bike HQ at Industry City,40.65539977447831,-74.0106278657913,2506.5314164004258,939
2019,4 Ave & 2 St,40.674613422475815,-73.98501142859459,6823.3381712627,689
2019,4 Ave & 9 St,40.6705135,-73.98876585,1082.279576399395,3305
2019,40 Ave & 9 St,40.75742,-73.945133,1071.5262345679012,1296
2019,40 Ave & Crescent St,40.7535992020056,-73.9379560947418,895.0934809348093,813
2019,43 St & Broadway,40.7577284,-73.9166368,907.804226475279,2508
2019,44 Dr & 21 St,40.748000000000005,-73.94609270000001,933.0082335329341,4008
2019,44 Dr & Jackson Ave,40.74718234,-73.9432635,940.8028326500187,5366
2019,45 Rd & 11 St,40.74708586,-73.94977234,833.8062381852552,4232
2019,46 Ave & 5 St,40.74731,-73.95451,749.6929527495565,6201
2019,47 Ave & 31 St,40.743,-73.93561,1137.8902759526939,1522
2019,47 Ave & Skillman Ave,40.7437524099784,-73.94176483154297,899.2026143790849,612
2019,48 Ave & 30 Pl,40.74128309355993,-73.93725872039794,1205.0071770334928,836
2019,48 Ave & 5 St,40.74436328706688,-73.95587325096129,1169.9652605459057,1612
2019,49 Ave & 21 St,40.74252,-73.948852,916.1224489795918,2009
2019,5 Ave & 3 St,40.672815500000006,-73.98352355,855.1864406779661,5841
2019,5 Ave & E 103 St,40.792255299999994,-73.95249933,1224.9941560673772,8727
2019,5 Ave & E 126 St,40.806979999999996,-73.94174699999999,1520.598901098901,2184
2019,5 Ave & E 29 St,40.7451677,-73.98683077,785.9558038609268,20047
2019,5 Ave & E 63 St,40.766368,-73.971518,1657.978748524203,8470
2019,5 Ave & E 73 St,40.77282817,-73.96685276,1392.533516247041,18588
2019,5 Ave & E 78 St,40.77632142182271,-73.96427392959596,1471.507951807229,14525
2019,5 Ave & E 88 St,40.78307,-73.95939,1495.4739066903246,19162
2019,5 Ave & E 93 St,40.785785100000005,-73.957481,1515.0389225987865,6757
2019,5 St & 51 Ave,40.7423737,-73.9566,1338.4728823887874,1641
2019,5 St & 6 Ave,40.670483600000004,-73.98208968,721.3537268418785,2321
2019,5 St & Market St,40.6999974843885,-73.97440128028394,960.4362113402062,1552
2019,58th St Depot,40.716909780459645,-73.98383796215056,1130.4,5
2019,6 Ave & 12 St,40.666318100000005,-73.9854617,846.9092920353983,2712
2019,6 Ave & 9 St,40.668127,-73.98377641,709.9350676818951,4728
2019,6 Ave & Broome St,40.72430832160217,-74.00473035871983,972.9860641051165,15069
2019,6 Ave & Canal St,40.72243797,-74.00566443,908.5471394037066,17374
2019,6 Ave & Spring St,40.7252556952547,-74.00412082672119,758.1744471744472,2442
2019,6 Ave & W 33 St,40.74901271,-73.98848395,810.8300341079341,31371
2019,6 Ave & W 34 St,40.74964,-73.98805,908.4244744989409,6137
2019,6 St & 7 Ave,40.668662700000006,-73.97988067,702.2395087001023,2931
2019,7 Ave & Central Park South,40.7667405590595,-73.9790689945221,1482.2429885057472,17400
2019,7 Ave & Park Pl,40.67761470000001,-73.97324283,786.3847717323328,6396
2019,7 St & 3 Ave,40.67260298150126,-73.98983001708984,925.7446248354541,2279
2019,7 St & 5 Ave,40.670492200000005,-73.98541675,763.6432391138273,2618
2019,8 Ave & W 31 St,40.7505853470215,-73.9946848154068,818.440250969874,41758
2019,8 Ave & W 33 St,40.751551,-73.993934,856.7476899924756,33225
2019,8 Ave & W 52 St,40.76370739,-73.9851615,879.9964172813488,18980
2019,9 Ave & W 18 St,40.74317449,-74.00366443,867.3265968586387,9550
2019,9 Ave & W 22 St,40.7454973,-74.00197139,696.0376675117711,16566
2019,9 Ave & W 28 St,40.74937024193277,-73.99923384189607,846.6326948480845,15140
2019,9 Ave & W 45 St,40.76019252,-73.9912551,852.4997907268753,21503
2019,9 St & 44 Rd,40.74966,-73.9521,918.25,1768
2019,Adam Clayton Powell Blvd & W 115 St,40.802535,-73.9532423,2044.6635972989563,1629
2019,Adam Clayton Powell Blvd & W 118 St,40.804372,-73.951475,2258.2940476190474,2520
2019,Adam Clayton Powell Blvd & W 123 St,40.8078316,-73.949373,1162.890533456676,3243
2019,Adam Clayton Powell Blvd & W 126 St,40.809495347779475,-73.94776493310928,3249.192479523455,2686
2019,Adelphi St & Myrtle Ave,40.69308257,-73.97178913,922.8958953004164,6724
2019,Albany Ave & Fulton St,40.6800105,-73.938475,8496.173624288425,1054
2019,Allen St & Hester St,40.71605866,-73.99190759,831.8872996006913,16779
2019,Allen St & Rivington St,40.72019576,-73.98997825,889.0201254431415,18335
2019,Allen St & Stanton St,40.722055,-73.989111,1075.0314218735912,22182
2019,Amsterdam Ave & W 119 St,40.8086249,-73.9596214,1210.3972508591066,2910
2019,Amsterdam Ave & W 125 St,40.813358,-73.956461,3288.1030684500392,2542
2019,Amsterdam Ave & W 66 St,40.7746671,-73.98470567,883.3328146880349,6427
2019,Amsterdam Ave & W 73 St,40.779668090073116,-73.98093044757842,837.1702296120349,18945
2019,Amsterdam Ave & W 79 St,40.7829391,-73.9786517,901.1109764058566,10723
2019,Amsterdam Ave & W 82 St,40.78524672,-73.97667321,909.3728219784272,10847
2019,Astoria Park S & Shore Blvd,40.7767,-73.927631,964.1382621219395,2083
2019,Atlantic Ave & Fort Greene Pl,40.68382604,-73.97632328,930.6919642857143,5824
2019,Atlantic Ave & Furman St,40.69165183,-73.99997859999999,1255.8189996401584,8337
2019,Avenue C & E 18 St,40.730563000000004,-73.973984,921.3204450319454,9078
2019,Avenue D & E 12 St,40.72580614,-73.97422494,971.0130881894671,6418
2019,Avenue D & E 3 St,40.72082834,-73.97793172,1055.402621518296,9155
2019,Avenue D & E 8 St,40.72368361,-73.97574813,1097.399050706182,8638
2019,Baltic St & 5 Ave,40.6795766,-73.97854971,863.0298624754421,5090
2019,Bank St & Hudson St,40.73652889,-74.00618026,811.0332874030024,13789
2019,Bank St & Washington St,40.7361967,-74.00859207,917.7645298079321,12027
2019,Banker St & Meserole Ave,40.72606,-73.95621,946.5606343283582,5360
2019,Barclay St & Church St,40.71291224,-74.01020234,1009.7427770168916,15333
2019,Barrow St & Hudson St,40.73172428,-74.00674436,819.3321991815716,21749
2019,Bayard St & Baxter St,40.71602118,-73.99974372,899.52375133649,13094
2019,Bayard St & Leonard St,40.71915571696044,-73.94885390996933,1009.3409933283914,4047
2019,Beaver St & Fayette St,40.700990000000004,-73.93921,1345.8324468085107,376
2019,Bedford Ave & Bergen St,40.676368,-73.95291800000001,1315.6147559591373,4405
2019,Bedford Ave & Montgomery St,40.665816,-73.95693399999999,1609.8181818181818,231
2019,Bedford Ave & Nassau Ave,40.72311651,-73.95212324,929.7021323610651,9051
2019,Bedford Ave & S 9 St,40.70853074,-73.96408963,1340.6000870322018,2298
2019,Bergen St & Flatbush Ave,40.680944723477296,-73.97567331790923,898.9486314210724,5334
2019,Bergen St & Smith St,40.686744299999994,-73.99063168,807.3207531723291,12215
2019,Bergen St & Vanderbilt Ave,40.6794388,-73.96804379999999,875.3721227621484,5474
2019,Berkeley Pl & 6 Ave,40.6765304,-73.97846879,984.8181253879578,3222
2019,Berkeley Pl & 7 Ave,40.675146838709786,-73.9752320945263,715.8811282740094,7445
2019,Berry St & N 8 St,40.7190095,-73.95852515,952.7475062972292,9925
2019,Bialystoker Pl & Delancey St,40.71622644,-73.98261206,1323.4987273543943,6679
2019,Boerum St & Broadway,40.70538077,-73.94976519,898.4969304229195,2932
2019,Bond St & Bergen St,40.6849668,-73.98620772,891.5690581911662,4279
2019,Bond St & Fulton St,40.68962188790333,-73.98304268717766,1313.7840094188161,9343
2019,Broad St & Bridge St,40.70365182,-74.01167797,1113.52840451249,4964
2019,Broadway & 12 St,40.7668,-73.93477740000002,959.2481375358166,1745
2019,Broadway & Battery Pl,40.70463334,-74.01361706,1226.0656002875628,16692
2019,Broadway & Berry St,40.71044554,-73.96525063,832.8926253059487,9397
2019,Broadway & E 14 St,40.73454567,-73.99074142,763.9495251396648,35800
2019,Broadway & E 22 St,40.740343200000005,-73.98955109,805.1582108464268,39460
2019,Broadway & Kosciuszko St,40.693290000000005,-73.92851999999999,1040.4285714285713,112
2019,Broadway & Madison St,40.68822,-73.91966,587.4,5
2019,Broadway & Moylan Pl,40.8143256,-73.9590255,1610.8500385505013,5188
2019,Broadway & Roebling St,40.70924826276157,-73.96063148975372,855.8132530120482,6972
2019,Broadway & W 122 St,40.8120562,-73.9612547,1243.8743553680263,2133
2019,Broadway & W 25 St,40.74286877312112,-73.98918628692627,818.0356381948479,30978
2019,Broadway & W 29 St,40.7462009,-73.98855723,783.6067228985748,24067
2019,Broadway & W 32 St,40.74854862,-73.98808416,753.990988935782,8767
2019,Broadway & W 36 St,40.75097711,-73.98765428,817.3864698464506,13481
2019,Broadway & W 37 St,40.75172632,-73.98753523,825.4610806286618,10753
2019,Broadway & W 38 St,40.75299641,-73.98721619,919.9879363918844,16413
2019,Broadway & W 41 St,40.75513557,-73.98658032,883.3530153254163,30146
2019,Broadway & W 49 St,40.76068327096592,-73.98452728986742,868.9185441236275,24590
2019,Broadway & W 51 St,40.76228826,-73.98336183,1040.0206373718938,14246
2019,Broadway & W 53 St,40.76344058,-73.98268129,776.7235571841308,14191
2019,Broadway & W 56 St,40.7652654,-73.98192338,887.9507524932004,27575
2019,Broadway & W 60 St,40.76915505,-73.98191841,1128.1024161034893,34477
2019,Broadway & Whipple St,40.7016657,-73.9437303,1959.9935691318328,3110
2019,Brooklyn Bridge Park - Pier 2,40.698458,-73.997178,1511.2689003436426,2328
2019,Bus Slip & State St,40.701907,-74.013942,1427.999052830983,9502
2019,Bushwick Ave & Dekalb Ave,40.69502,-73.92825,1271.545045045045,444
2019,Bushwick Ave & Forrest St,40.700759999999995,-73.93641,873.2064516129033,155
2019,Bushwick Ave & Harman St,40.69356,-73.92524,1037.0,82
2019,Bushwick Ave & Linden St,40.69146,-73.92146,1211.246153846154,65
2019,Bushwick Ave & McKibbin St,40.705517,-73.93936,925.9721407624634,682
2019,Bushwick Ave & Powers St,40.71247661,-73.94100005,1160.9369019138755,3344
2019,Bushwick Ave & Stagg St,40.709897,-73.94008000000001,957.004854368932,412
2019,Butler St & Court St,40.6849894,-73.99440329,834.0012055455094,3318
2019,Cadman Plaza E & Johnson St,40.69531727766904,-73.99015724658966,1440.70415765441,4161
2019,Cadman Plaza E & Red Cross Pl,40.69991755,-73.98971773,1169.2813431125373,8726
2019,Cadman Plaza West & Montague St,40.69383,-73.990539,848.5930801053028,7977
2019,Calyer St & Jewel St,40.72984,-73.94839,919.4693251533743,326
2019,Cambridge Pl & Gates Ave,40.68488,-73.96304,705.4732285989099,3119
2019,Canal St & Rutgers St,40.71427487,-73.98990025,787.2599259118541,21056
2019,Carlton Ave & Dean St,40.68097410000001,-73.97100970000001,859.8381033746263,4682
2019,Carlton Ave & Flushing Ave,40.697787,-73.973736,952.436246595692,4039
2019,Carlton Ave & Park Ave,40.69580705,-73.97355569,1322.6547651744027,3641
2019,Carmine St & 6 Ave,40.73038599,-74.00214988,884.643681351362,25219
2019,Carroll St & 5 Ave,40.6751622,-73.9814832,1215.8449405981155,4882
2019,Carroll St & 6 Ave,40.6740886,-73.9787282,848.4669117647059,5168
2019,Carroll St & Bond St,40.6786115,-73.99037292,1104.3691026827012,4324
2019,Carroll St & Columbia St,40.6830456,-74.00348559,823.6370106761566,3934
2019,Carroll St & Franklin Ave,40.6679411,-73.9588,1676.5759345794393,856
2019,Carroll St & Smith St,40.680611,-73.99475825,718.6892798568659,6707
2019,Carroll St & Washington Ave,40.6686744,-73.9618148,1668.225,1360
2019,Cathedral Pkwy & Broadway,40.804213,-73.96699104,1006.6641895030191,6459
2019,Catherine St & Monroe St,40.71117444,-73.99682619,791.6279339995352,8606
2019,Cedar St & Evergreen Ave,40.696709999999996,-73.92806999999999,696.9444444444445,54
2019,Cedar St & Myrtle Ave,40.697842,-73.926241,1400.0889877641823,1798
2019,Center Blvd & 48 Ave,40.745038,-73.957539,993.3687898089172,3140
2019,Center Blvd & 51 Ave,40.74336608027021,-73.95960688591003,1177.193808312129,2358
2019,Central Ave & Covert St,40.68929,-73.90951,1510.2325581395348,43
2019,Central Ave & Decatur St,40.6882,-73.90798000000001,747.0,1
2019,Central Ave & Flushing Ave,40.702831,-73.9333,1487.347046413502,948
2019,Central Ave & Himrod St,40.69676,-73.92302,1030.6,35
2019,Central Ave & Starr Street,40.700003,-73.92834,1063.4418960244648,1308
2019,Central Ave & Woodbine St,40.69296,-73.91605,1360.5111111111112,45
2019,Central Park North & Adam Clayton Powell Blvd,40.799484,-73.955613,1645.5849323686693,12716
2019,Central Park S & 6 Ave,40.76590936,-73.97634151,1638.1077689396864,25898
2019,Central Park W & W 96 St,40.791270000000004,-73.964839,1222.1193758309425,14291
2019,Central Park West & W 100 St,40.794066608185524,-73.96286845207214,1365.8316326530612,7252
2019,Central Park West & W 102 St,40.795346,-73.96186,1415.3383333333334,3600
2019,Central Park West & W 68 St,40.7734066,-73.97782542,1246.256566083602,18923
2019,Central Park West & W 72 St,40.77579376683666,-73.97620573639871,1341.6585171654724,21351
2019,Central Park West & W 76 St,40.77896784,-73.97374737,1387.413650044741,12293
2019,Central Park West & W 82 St,40.782593,-73.971211,1225.6591565569036,3462
2019,Central Park West & W 85 St,40.78472675,-73.96961715,1206.4871570736955,14872
2019,Centre St & Chambers St,40.71273266,-74.0046073,1326.628086269152,20494
2019,Centre St & Worth St,40.71494807,-74.00234482,1016.7362377175328,8447
2019,Cherry St,40.71219906,-73.97948148,1097.7391106562038,8793
2019,Christopher St & Greenwich St,40.73291553,-74.00711384,839.0192597312326,34528
2019,Clark St & Henry St,40.69760127,-73.99344559,796.415105217642,10407
2019,Classon Ave & St Marks Ave,40.676519799999994,-73.9596082,1114.210230951867,4633
2019,Clermont Ave & Lafayette Ave,40.68764484,-73.96968902,726.6255296610169,3776
2019,Clermont Ave & Park Ave,40.69573398,-73.97129668,762.4526281635302,3082
2019,Cleveland Pl & Spring St,40.72210378668603,-73.99724900722505,864.417652411283,28574
2019,Cliff St & Fulton St,40.70831794366396,-74.0050408244133,977.1991131756756,4736
2019,Cliff St & Fulton St,40.70838,-74.00495,1076.4032691446484,4466
2019,Clinton Ave & Flushing Ave,40.69794,-73.96986848,1494.4027729636048,2885
2019,Clinton Ave & Myrtle Ave,40.693261,-73.968896,743.55375,8000
2019,Clinton St & 4 Place,40.6783563,-74.00014502,753.2925029515939,3388
2019,Clinton St & Centre St,40.67434,-74.00194698,935.7507919746569,947
2019,Clinton St & Grand St,40.71559509,-73.9870295,774.1432177983485,19013
2019,Clinton St & Joralemon St,40.69239502,-73.99337909,871.7971149371801,8596
2019,Clinton St & Union St,40.683116399999996,-73.99785267,682.1535859269283,4434
2019,Coffey St & Conover St,40.677236,-74.015665,1150.598903836572,2007
2019,Columbia Heights & Cranberry St,40.70037867,-73.99548059,1052.0713084426504,2973
2019,Columbia St & Degraw St,40.6859296,-74.00242364,969.8997347480106,3770
2019,Columbia St & Kane St,40.68763155,-74.0016256,1072.998508353222,3352
2019,Columbia St & Lorraine St,40.6747055,-74.00755720000001,2029.5809523809523,420
2019,Columbia St & Rivington St,40.71739973,-73.98016555,1012.036450283359,7764
2019,Columbia St & W 9 St,40.6769993,-74.00647134,1258.5972222222222,1008
2019,Columbus Ave & W 103 St,40.7969347,-73.9643412291,1544.88314059647,1643
2019,Columbus Ave & W 72 St,40.7770575,-73.97898475,846.2344846953104,21366
2019,Columbus Ave & W 95 St,40.7919557,-73.968087,833.2762757688408,11836
2019,Commerce St & Van Brunt St,40.681211700000006,-74.00860912,1137.4186228482004,1278
2019,Concord St & Bridge St,40.69766564,-73.98476437,1256.2,3410
2019,Congress St & Clinton St,40.6881529,-73.99520919,827.5897033158814,5730
2019,Cooper Square & Astor Pl,40.729514962249496,-73.99075269699097,717.1976119619655,27554
2019,Court St & Nelson St,40.6763947,-73.99869893,833.8487771271099,2903
2019,Court St & State St,40.6902375,-73.99203074,718.6210084937104,9301
2019,Crescent St & 30 Ave,40.768692,-73.9249574,823.3976420150053,1866
2019,Crescent St & 34 Ave,40.76108,-73.930562,814.7773232028054,1711
